id,year,month,region,age_group,gender,registration_count
2661,2022,10,경북,전체,법인및사업자,123525
2662,2022,10,경북,20대,여성,11878
2663,2022,10,경북,30대,여성,45040
2664,2022,10,경북,40대,여성,77964
2665,2022,10,경북,50대,여성,104876
2666,2022,10,경북,60대,여성,77916
2667,2022,10,경북,70대,여성,16836
2668,2022,10,경북,80대,여성,3091
2669,2022,10,경북,90대이상,여성,637
2670,2022,10,광주,20대,남성,13964
2671,2022,10,광주,30대,남성,63212
2672,2022,10,광주,40대,남성,116960
2673,2022,10,광주,50대,남성,131851
2674,2022,10,광주,60대,남성,88553
2675,2022,10,광주,70대,남성,27476
2676,2022,10,광주,80대,남성,4360
2677,2022,10,광주,90대이상,남성,341
2678,2022,10,광주,전체,법인및사업자,78080
2679,2022,10,광주,20대,여성,8974
2680,2022,10,광주,30대,여성,32596
2681,2022,10,광주,40대,여성,50472
2682,2022,10,광주,50대,여성,56165
2683,2022,10,광주,60대,여성,30817
2684,2022,10,광주,70대,여성,6413
2685,2022,10,광주,80대,여성,1158
2686,2022,10,광주,90대이상,여성,316
2687,2022,10,대구,20대,남성,17866
2688,2022,10,대구,30대,남성,100711
2689,2022,10,대구,40대,남성,188141
2690,2022,10,대구,50대,남성,228120
2691,2022,10,대구,60대,남성,176434
2692,2022,10,대구,70대,남성,57214
2693,2022,10,대구,80대,남성,9645
2694,2022,10,대구,90대이상,남성,789
2695,2022,10,대구,전체,법인및사업자,161922
2696,2022,10,대구,20대,여성,9520
2697,2022,10,대구,30대,여성,40773
2698,2022,10,대구,40대,여성,71856
2699,2022,10,대구,50대,여성,91186
2700,2022,10,대구,60대,여성,57018
2701,2022,10,대구,70대,여성,12873
2702,2022,10,대구,80대,여성,2126
2703,2022,10,대구,90대이상,여성,449
2704,2022,10,대전,20대,남성,13372
2705,2022,10,대전,30대,남성,66562
2706,2022,10,대전,40대,남성,111953
2707,2022,10,대전,50대,남성,132043
2708,2022,10,대전,60대,남성,98282
2709,2022,10,대전,70대,남성,29416
2710,2022,10,대전,80대,남성,4837
2711,2022,10,대전,90대이상,남성,367
2712,2022,10,대전,전체,법인및사업자,70723
2713,2022,10,대전,20대,여성,7538
2714,2022,10,대전,30대,여성,29401
2715,2022,10,대전,40대,여성,46220
2716,2022,10,대전,50대,여성,53343
2717,2022,10,대전,60대,여성,32700
2718,2022,10,대전,70대,여성,6463
2719,2022,10,대전,80대,여성,1276
2720,2022,10,대전,90대이상,여성,319
2721,2022,10,부산,20대,남성,19329
2722,2022,10,부산,30대,남성,116740
2723,2022,10,부산,40대,남성,211218
2724,2022,10,부산,50대,남성,227094
2725,2022,10,부산,60대,남성,206067
2726,2022,10,부산,70대,남성,69031
2727,2022,10,부산,80대,남성,10575
2728,2022,10,부산,90대이상,남성,1066
2729,2022,10,부산,전체,법인및사업자,328377
2730,2022,10,부산,20대,여성,9388
2731,2022,10,부산,30대,여성,46114
2732,2022,10,부산,40대,여성,78449
2733,2022,10,부산,50대,여성,90369
2734,2022,10,부산,60대,여성,63437
2735,2022,10,부산,70대,여성,14346
2736,2022,10,부산,80대,여성,2525
2737,2022,10,부산,90대이상,여성,548
2738,2022,10,서울,20대,남성,37060
2739,2022,10,서울,30대,남성,294102
2740,2022,10,서울,40대,남성,500774
2741,2022,10,서울,50대,남성,536279
2742,2022,10,서울,60대,남성,438447
2743,2022,10,서울,70대,남성,163646
2744,2022,10,서울,80대,남성,31137
2745,2022,10,서울,90대이상,남성,3614
2746,2022,10,서울,전체,법인및사업자,471467
2747,2022,10,서울,20대,여성,19914
2748,2022,10,서울,30대,여성,117325
2749,2022,10,서울,40대,여성,186204
2750,2022,10,서울,50대,여성,200819
2751,2022,10,서울,60대,여성,138301
2752,2022,10,서울,70대,여성,38901
2753,2022,10,서울,80대,여성,7873
2754,2022,10,서울,90대이상,여성,2071
2755,2022,10,세종,20대,남성,2484
2756,2022,10,세종,30대,남성,22732
2757,2022,10,세종,40대,남성,44269
2758,2022,10,세종,50대,남성,34794
2759,2022,10,세종,60대,남성,21264
2760,2022,10,세종,70대,남성,5555
2761,2022,10,세종,80대,남성,854
2762,2022,10,세종,90대이상,남성,54
2763,2022,10,세종,전체,법인및사업자,9561
2764,2022,10,세종,20대,여성,1724
2765,2022,10,세종,30대,여성,11270
2766,2022,10,세종,40대,여성,17114
2767,2022,10,세종,50대,여성,12478
2768,2022,10,세종,60대,여성,6838
2769,2022,10,세종,70대,여성,1218
2770,2022,10,세종,80대,여성,226
2771,2022,10,세종,90대이상,여성,42
2772,2022,10,울산,20대,남성,9733
2773,2022,10,울산,30대,남성,52029
2774,2022,10,울산,40대,남성,99032
2775,2022,10,울산,50대,남성,125229
2776,2022,10,울산,60대,남성,100647
2777,2022,10,울산,70대,남성,25379
2778,2022,10,울산,80대,남성,2962
2779,2022,10,울산,90대이상,남성,208
2780,2022,10,울산,전체,법인및사업자,48403
2781,2022,10,울산,20대,여성,4538
2782,2022,10,울산,30대,여성,19252
2783,2022,10,울산,40대,여성,32399
2784,2022,10,울산,50대,여성,38342
2785,2022,10,울산,60대,여성,23222
2786,2022,10,울산,70대,여성,4227
2787,2022,10,울산,80대,여성,662
2788,2022,10,울산,90대이상,여성,178
2789,2022,10,인천,20대,남성,23978
2790,2022,10,인천,30대,남성,131400
2791,2022,10,인천,40대,남성,220139
2792,2022,10,인천,50대,남성,236373
2793,2022,10,인천,60대,남성,183640
2794,2022,10,인천,70대,남성,47618
2795,2022,10,인천,80대,남성,6899
2796,2022,10,인천,90대이상,남성,622
2797,2022,10,인천,전체,법인및사업자,532225
2798,2022,10,인천,20대,여성,11850
2799,2022,10,인천,30대,여성,53553
2800,2022,10,인천,40대,여성,82955
2801,2022,10,인천,50대,여성,94777
2802,2022,10,인천,60대,여성,58559
2803,2022,10,인천,70대,여성,10428
2804,2022,10,인천,80대,여성,1936
2805,2022,10,인천,90대이상,여성,424
2806,2022,10,전남,20대,남성,17397
2807,2022,10,전남,30대,남성,69567
2808,2022,10,전남,40대,남성,143242
2809,2022,10,전남,50대,남성,206118
2810,2022,10,전남,60대,남성,178210
2811,2022,10,전남,70대,남성,64873
2812,2022,10,전남,80대,남성,10632
2813,2022,10,전남,90대이상,남성,893
2814,2022,10,전남,전체,법인및사업자,304771
2815,2022,10,전남,20대,여성,9001
2816,2022,10,전남,30대,여성,31801
2817,2022,10,전남,40대,여성,53083
2818,2022,10,전남,50대,여성,71113
2819,2022,10,전남,60대,여성,50497
2820,2022,10,전남,70대,여성,10773
2821,2022,10,전남,80대,여성,2721
2822,2022,10,전남,90대이상,여성,657
2823,2022,10,전북,20대,남성,15793
2824,2022,10,전북,30대,남성,65823
2825,2022,10,전북,40대,남성,139006
2826,2022,10,전북,50대,남성,188604
2827,2022,10,전북,60대,남성,159949
2828,2022,10,전북,70대,남성,58637
2829,2022,10,전북,80대,남성,10575
2830,2022,10,전북,90대이상,남성,948
2831,2022,10,전북,전체,법인및사업자,99513
2832,2022,10,전북,20대,여성,9129
2833,2022,10,전북,30대,여성,32896
2834,2022,10,전북,40대,여성,55539
2835,2022,10,전북,50대,여성,72291
2836,2022,10,전북,60대,여성,50147
2837,2022,10,전북,70대,여성,11602
2838,2022,10,전북,80대,여성,2744
2839,2022,10,전북,90대이상,여성,767
2840,2022,10,제주,20대,남성,5620
2841,2022,10,제주,30대,남성,27513
2842,2022,10,제주,40대,남성,60419
2843,2022,10,제주,50대,남성,70973
2844,2022,10,제주,60대,남성,52193
2845,2022,10,제주,70대,남성,17790
2846,2022,10,제주,80대,남성,3727
2847,2022,10,제주,90대이상,남성,252
2848,2022,10,제주,전체,법인및사업자,338687
2849,2022,10,제주,20대,여성,3901
2850,2022,10,제주,30대,여성,16012
2851,2022,10,제주,40대,여성,28351
2852,2022,10,제주,50대,여성,33638
2853,2022,10,제주,60대,여성,21403
2854,2022,10,제주,70대,여성,4882
2855,2022,10,제주,80대,여성,798
2856,2022,10,제주,90대이상,여성,199
2857,2022,10,충남,20대,남성,22698
2858,2022,10,충남,30대,남성,109773
2859,2022,10,충남,40대,남성,197627
2860,2022,10,충남,50대,남성,227301
2861,2022,10,충남,60대,남성,187121
2862,2022,10,충남,70대,남성,63636
2863,2022,10,충남,80대,남성,11396
2864,2022,10,충남,90대이상,남성,873
2865,2022,10,충남,전체,법인및사업자,107137
2866,2022,10,충남,20대,여성,11549
2867,2022,10,충남,30대,여성,43510
2868,2022,10,충남,40대,여성,67354
2869,2022,10,충남,50대,여성,82859
2870,2022,10,충남,60대,여성,57197
2871,2022,10,충남,70대,여성,11743
2872,2022,10,충남,80대,여성,2386
2873,2022,10,충남,90대이상,여성,548
2874,2022,10,충북,20대,남성,18378
2875,2022,10,충북,30대,남성,77995
2876,2022,10,충북,40대,남성,132452
2877,2022,10,충북,50대,남성,172182
2878,2022,10,충북,60대,남성,147115
2879,2022,10,충북,70대,남성,45564
2880,2022,10,충북,80대,남성,8288
2881,2022,10,충북,90대이상,남성,498
2882,2022,10,충북,전체,법인및사업자,96674
2883,2022,10,충북,20대,여성,9678
2884,2022,10,충북,30대,여성,33145
2885,2022,10,충북,40대,여성,51134
2886,2022,10,충북,50대,여성,65279
2887,2022,10,충북,60대,여성,43404
2888,2022,10,충북,70대,여성,8672
2889,2022,10,충북,80대,여성,1659
2890,2022,10,충북,90대이상,여성,318
2891,2022,11,강원,20대,남성,16407
2892,2022,11,강원,30대,남성,64748
2893,2022,11,강원,40대,남성,117382
2894,2022,11,강원,50대,남성,161623
2895,2022,11,강원,60대,남성,149111
2896,2022,11,강원,70대,남성,49818
2897,2022,11,강원,80대,남성,10594
2898,2022,11,강원,90대이상,남성,605
2899,2022,11,강원,전체,법인및사업자,66091
2900,2022,11,강원,20대,여성,8217
2901,2022,11,강원,30대,여성,28952
2902,2022,11,강원,40대,여성,49045
2903,2022,11,강원,50대,여성,64867
2904,2022,11,강원,60대,여성,49439
2905,2022,11,강원,70대,여성,10498
2906,2022,11,강원,80대,여성,1834
2907,2022,11,강원,90대이상,여성,490
2908,2022,11,경기,20대,남성,110091
2909,2022,11,경기,30대,남성,640060
2910,2022,11,경기,40대,남성,1120346
2911,2022,11,경기,50대,남성,1178303
2912,2022,11,경기,60대,남성,833751
2913,2022,11,경기,70대,남성,231625
2914,2022,11,경기,80대,남성,42311
2915,2022,11,경기,90대이상,남성,3573
2916,2022,11,경기,전체,법인및사업자,662711
2917,2022,11,경기,20대,여성,55191
2918,2022,11,경기,30대,여성,255630
2919,2022,11,경기,40대,여성,408851
2920,2022,11,경기,50대,여성,466015
2921,2022,11,경기,60대,여성,279154
2922,2022,11,경기,70대,여성,58783
2923,2022,11,경기,80대,여성,11092
2924,2022,11,경기,90대이상,여성,2466
2925,2022,11,경남,20대,남성,27022
2926,2022,11,경남,30대,남성,139750
2927,2022,11,경남,40대,남성,282902
2928,2022,11,경남,50대,남성,348484
2929,2022,11,경남,60대,남성,288872
2930,2022,11,경남,70대,남성,87909
2931,2022,11,경남,80대,남성,12817
2932,2022,11,경남,90대이상,남성,958
2933,2022,11,경남,전체,법인및사업자,289390
2934,2022,11,경남,20대,여성,13715
2935,2022,11,경남,30대,여성,58614
2936,2022,11,경남,40대,여성,104209
2937,2022,11,경남,50대,여성,128798
2938,2022,11,경남,60대,여성,83737
2939,2022,11,경남,70대,여성,15996
2940,2022,11,경남,80대,여성,2912
2941,2022,11,경남,90대이상,여성,674
2942,2022,11,경북,20대,남성,23622
2943,2022,11,경북,30대,남성,110188
2944,2022,11,경북,40대,남성,218208
2945,2022,11,경북,50대,남성,304612
2946,2022,11,경북,60대,남성,282629
2947,2022,11,경북,70대,남성,100552
2948,2022,11,경북,80대,남성,17120
2949,2022,11,경북,90대이상,남성,1137
2950,2022,11,경북,전체,법인및사업자,123825
2951,2022,11,경북,20대,여성,12128
2952,2022,11,경북,30대,여성,45341
2953,2022,11,경북,40대,여성,78263
2954,2022,11,경북,50대,여성,105194
2955,2022,11,경북,60대,여성,77988
2956,2022,11,경북,70대,여성,16753
2957,2022,11,경북,80대,여성,3047
2958,2022,11,경북,90대이상,여성,634
2959,2022,11,광주,20대,남성,14289
2960,2022,11,광주,30대,남성,63569
2961,2022,11,광주,40대,남성,117113
2962,2022,11,광주,50대,남성,131909
2963,2022,11,광주,60대,남성,88378
2964,2022,11,광주,70대,남성,27303
2965,2022,11,광주,80대,남성,4320
2966,2022,11,광주,90대이상,남성,332
2967,2022,11,광주,전체,법인및사업자,78590
2968,2022,11,광주,20대,여성,9183
2969,2022,11,광주,30대,여성,32778
2970,2022,11,광주,40대,여성,50605
2971,2022,11,광주,50대,여성,56230
2972,2022,11,광주,60대,여성,30747
2973,2022,11,광주,70대,여성,6376
2974,2022,11,광주,80대,여성,1138
2975,2022,11,광주,90대이상,여성,309
2976,2022,11,대구,20대,남성,18248
2977,2022,11,대구,30대,남성,101602
2978,2022,11,대구,40대,남성,189175
2979,2022,11,대구,50대,남성,228411
2980,2022,11,대구,60대,남성,176059
2981,2022,11,대구,70대,남성,56868
2982,2022,11,대구,80대,남성,9488
2983,2022,11,대구,90대이상,남성,780
2984,2022,11,대구,전체,법인및사업자,161940
2985,2022,11,대구,20대,여성,9775
2986,2022,11,대구,30대,여성,41072
2987,2022,11,대구,40대,여성,72204
2988,2022,11,대구,50대,여성,91344
2989,2022,11,대구,60대,여성,56898
2990,2022,11,대구,70대,여성,12780
2991,2022,11,대구,80대,여성,2097
2992,2022,11,대구,90대이상,여성,443
2993,2022,11,대전,20대,남성,13699
2994,2022,11,대전,30대,남성,66979
2995,2022,11,대전,40대,남성,112194
2996,2022,11,대전,50대,남성,132153
2997,2022,11,대전,60대,남성,98130
2998,2022,11,대전,70대,남성,29272
2999,2022,11,대전,80대,남성,4760
3000,2022,11,대전,90대이상,남성,358
3001,2022,11,대전,전체,법인및사업자,71208
3002,2022,11,대전,20대,여성,7716
3003,2022,11,대전,30대,여성,29560
3004,2022,11,대전,40대,여성,46336
3005,2022,11,대전,50대,여성,53468
3006,2022,11,대전,60대,여성,32660
3007,2022,11,대전,70대,여성,6417
3008,2022,11,대전,80대,여성,1266
3009,2022,11,대전,90대이상,여성,309
3010,2022,11,부산,20대,남성,19809
3011,2022,11,부산,30대,남성,117403
3012,2022,11,부산,40대,남성,211456
3013,2022,11,부산,50대,남성,227278
3014,2022,11,부산,60대,남성,205836
3015,2022,11,부산,70대,남성,68608
3016,2022,11,부산,80대,남성,10444
3017,2022,11,부산,90대이상,남성,1057
3018,2022,11,부산,전체,법인및사업자,329702
3019,2022,11,부산,20대,여성,9594
3020,2022,11,부산,30대,여성,46376
3021,2022,11,부산,40대,여성,78603
3022,2022,11,부산,50대,여성,90555
3023,2022,11,부산,60대,여성,63286
3024,2022,11,부산,70대,여성,14273
3025,2022,11,부산,80대,여성,2481
3026,2022,11,부산,90대이상,여성,535
3027,2022,11,서울,20대,남성,38079
3028,2022,11,서울,30대,남성,295801
3029,2022,11,서울,40대,남성,500960
3030,2022,11,서울,50대,남성,536205
3031,2022,11,서울,60대,남성,437550
3032,2022,11,서울,70대,남성,162657
3033,2022,11,서울,80대,남성,30794
3034,2022,11,서울,90대이상,남성,3605
3035,2022,11,서울,전체,법인및사업자,471855
3036,2022,11,서울,20대,여성,20402
3037,2022,11,서울,30대,여성,118073
3038,2022,11,서울,40대,여성,186568
3039,2022,11,서울,50대,여성,200977
3040,2022,11,서울,60대,여성,137920
3041,2022,11,서울,70대,여성,38637
3042,2022,11,서울,80대,여성,7794
3043,2022,11,서울,90대이상,여성,2068
3044,2022,11,세종,20대,남성,2547
3045,2022,11,세종,30대,남성,22884
3046,2022,11,세종,40대,남성,44332
3047,2022,11,세종,50대,남성,34792
3048,2022,11,세종,60대,남성,21218
3049,2022,11,세종,70대,남성,5526
3050,2022,11,세종,80대,남성,845
3051,2022,11,세종,90대이상,남성,52
3052,2022,11,세종,전체,법인및사업자,9910
3053,2022,11,세종,20대,여성,1774
3054,2022,11,세종,30대,여성,11358
3055,2022,11,세종,40대,여성,17134
3056,2022,11,세종,50대,여성,12480
3057,2022,11,세종,60대,여성,6823
3058,2022,11,세종,70대,여성,1201
3059,2022,11,세종,80대,여성,218
3060,2022,11,세종,90대이상,여성,41
3061,2022,11,울산,20대,남성,9962
3062,2022,11,울산,30대,남성,52318
3063,2022,11,울산,40대,남성,99273
3064,2022,11,울산,50대,남성,125462
3065,2022,11,울산,60대,남성,100433
3066,2022,11,울산,70대,남성,25242
3067,2022,11,울산,80대,남성,2910
3068,2022,11,울산,90대이상,남성,205
3069,2022,11,울산,전체,법인및사업자,48535
3070,2022,11,울산,20대,여성,4636
3071,2022,11,울산,30대,여성,19351
3072,2022,11,울산,40대,여성,32447
3073,2022,11,울산,50대,여성,38441
3074,2022,11,울산,60대,여성,23226
3075,2022,11,울산,70대,여성,4205
3076,2022,11,울산,80대,여성,653
3077,2022,11,울산,90대이상,여성,178
3078,2022,11,인천,20대,남성,24558
3079,2022,11,인천,30대,남성,132434
3080,2022,11,인천,40대,남성,220709
3081,2022,11,인천,50대,남성,236791
3082,2022,11,인천,60대,남성,183483
3083,2022,11,인천,70대,남성,47411
3084,2022,11,인천,80대,남성,6826
3085,2022,11,인천,90대이상,남성,611
3086,2022,11,인천,전체,법인및사업자,524285
3087,2022,11,인천,20대,여성,12111
3088,2022,11,인천,30대,여성,54009
3089,2022,11,인천,40대,여성,83234
3090,2022,11,인천,50대,여성,95015
3091,2022,11,인천,60대,여성,58561
3092,2022,11,인천,70대,여성,10375
3093,2022,11,인천,80대,여성,1919
3094,2022,11,인천,90대이상,여성,415
3095,2022,11,전남,20대,남성,17817
3096,2022,11,전남,30대,남성,69946
3097,2022,11,전남,40대,남성,143727
3098,2022,11,전남,50대,남성,206688
3099,2022,11,전남,60대,남성,178276
3100,2022,11,전남,70대,남성,64641
3101,2022,11,전남,80대,남성,10502
3102,2022,11,전남,90대이상,남성,877
3103,2022,11,전남,전체,법인및사업자,312210
3104,2022,11,전남,20대,여성,9252
3105,2022,11,전남,30대,여성,31995
3106,2022,11,전남,40대,여성,53231
3107,2022,11,전남,50대,여성,71293
3108,2022,11,전남,60대,여성,50528
3109,2022,11,전남,70대,여성,10742
3110,2022,11,전남,80대,여성,2694
3111,2022,11,전남,90대이상,여성,646
3112,2022,11,전북,20대,남성,16087
3113,2022,11,전북,30대,남성,66165
3114,2022,11,전북,40대,남성,139403
3115,2022,11,전북,50대,남성,189073
3116,2022,11,전북,60대,남성,159881
3117,2022,11,전북,70대,남성,58414
3118,2022,11,전북,80대,남성,10448
3119,2022,11,전북,90대이상,남성,944
3120,2022,11,전북,전체,법인및사업자,99711
3121,2022,11,전북,20대,여성,9336
3122,2022,11,전북,30대,여성,33103
3123,2022,11,전북,40대,여성,55714
3124,2022,11,전북,50대,여성,72500
3125,2022,11,전북,60대,여성,50120
3126,2022,11,전북,70대,여성,11562
3127,2022,11,전북,80대,여성,2699
3128,2022,11,전북,90대이상,여성,747
3129,2022,11,제주,20대,남성,5745
3130,2022,11,제주,30대,남성,27738
3131,2022,11,제주,40대,남성,60614
3132,2022,11,제주,50대,남성,71154
3133,2022,11,제주,60대,남성,52168
3134,2022,11,제주,70대,남성,17723
3135,2022,11,제주,80대,남성,3687
3136,2022,11,제주,90대이상,남성,249
3137,2022,11,제주,전체,법인및사업자,340440
3138,2022,11,제주,20대,여성,3974
3139,2022,11,제주,30대,여성,16093
3140,2022,11,제주,40대,여성,28495
3141,2022,11,제주,50대,여성,33727
3142,2022,11,제주,60대,여성,21418
3143,2022,11,제주,70대,여성,4858
3144,2022,11,제주,80대,여성,792
3145,2022,11,제주,90대이상,여성,195
3146,2022,11,충남,20대,남성,23307
3147,2022,11,충남,30대,남성,110411
3148,2022,11,충남,40대,남성,198325
3149,2022,11,충남,50대,남성,227962
3150,2022,11,충남,60대,남성,187255
3151,2022,11,충남,70대,남성,63423
3152,2022,11,충남,80대,남성,11281
3153,2022,11,충남,90대이상,남성,864
3154,2022,11,충남,전체,법인및사업자,107480
3155,2022,11,충남,20대,여성,11790
3156,2022,11,충남,30대,여성,43833
3157,2022,11,충남,40대,여성,67640
3158,2022,11,충남,50대,여성,83063
3159,2022,11,충남,60대,여성,57321
3160,2022,11,충남,70대,여성,11697
3161,2022,11,충남,80대,여성,2356
3162,2022,11,충남,90대이상,여성,535
3163,2022,11,충북,20대,남성,18785
3164,2022,11,충북,30대,남성,78420
3165,2022,11,충북,40대,남성,132679
3166,2022,11,충북,50대,남성,172639
3167,2022,11,충북,60대,남성,147208
3168,2022,11,충북,70대,남성,45369
3169,2022,11,충북,80대,남성,8208
3170,2022,11,충북,90대이상,남성,487
3171,2022,11,충북,전체,법인및사업자,96741
3172,2022,11,충북,20대,여성,9898
3173,2022,11,충북,30대,여성,33323
3174,2022,11,충북,40대,여성,51353
3175,2022,11,충북,50대,여성,65490
3176,2022,11,충북,60대,여성,43406
3177,2022,11,충북,70대,여성,8634
3178,2022,11,충북,80대,여성,1644
3179,2022,11,충북,90대이상,여성,318
3180,2022,12,강원,20대,남성,16790
3181,2022,12,강원,30대,남성,65118
3182,2022,12,강원,40대,남성,117522
3183,2022,12,강원,50대,남성,161921
3184,2022,12,강원,60대,남성,148997
3185,2022,12,강원,70대,남성,49635
3186,2022,12,강원,80대,남성,10448
3187,2022,12,강원,90대이상,남성,599
3188,2022,12,강원,전체,법인및사업자,66334
3189,2022,12,강원,20대,여성,8395
3190,2022,12,강원,30대,여성,29124
3191,2022,12,강원,40대,여성,49220
3192,2022,12,강원,50대,여성,65021
3193,2022,12,강원,60대,여성,49420
3194,2022,12,강원,70대,여성,10445
3195,2022,12,강원,80대,여성,1806
3196,2022,12,강원,90대이상,여성,488
3197,2022,12,경기,20대,남성,112905
3198,2022,12,경기,30대,남성,644502
3199,2022,12,경기,40대,남성,1122585
3200,2022,12,경기,50대,남성,1179755
3201,2022,12,경기,60대,남성,833046
3202,2022,12,경기,70대,남성,230685
3203,2022,12,경기,80대,남성,41782
3204,2022,12,경기,90대이상,남성,3520
3205,2022,12,경기,전체,법인및사업자,665031
3206,2022,12,경기,20대,여성,56413
3207,2022,12,경기,30대,여성,257739
3208,2022,12,경기,40대,여성,409845
3209,2022,12,경기,50대,여성,466923
3210,2022,12,경기,60대,여성,278815
3211,2022,12,경기,70대,여성,58488
3212,2022,12,경기,80대,여성,10980
3213,2022,12,경기,90대이상,여성,2435
3214,2022,12,경남,20대,남성,27553
3215,2022,12,경남,30대,남성,140438
3216,2022,12,경남,40대,남성,283357
3217,2022,12,경남,50대,남성,349000
3218,2022,12,경남,60대,남성,288634
3219,2022,12,경남,70대,남성,87539
3220,2022,12,경남,80대,남성,12630
3221,2022,12,경남,90대이상,남성,942
3222,2022,12,경남,전체,법인및사업자,295939
3223,2022,12,경남,20대,여성,14005
3224,2022,12,경남,30대,여성,58847
3225,2022,12,경남,40대,여성,104514
3226,2022,12,경남,50대,여성,129134
3227,2022,12,경남,60대,여성,83673
3228,2022,12,경남,70대,여성,15933
3229,2022,12,경남,80대,여성,2883
3230,2022,12,경남,90대이상,여성,668
3231,2022,12,경북,20대,남성,24143
3232,2022,12,경북,30대,남성,110774
3233,2022,12,경북,40대,남성,218642
3234,2022,12,경북,50대,남성,305103
3235,2022,12,경북,60대,남성,282428
3236,2022,12,경북,70대,남성,100132
3237,2022,12,경북,80대,남성,16884
3238,2022,12,경북,90대이상,남성,1113
3239,2022,12,경북,전체,법인및사업자,124156
3240,2022,12,경북,20대,여성,12373
3241,2022,12,경북,30대,여성,45620
3242,2022,12,경북,40대,여성,78467
3243,2022,12,경북,50대,여성,105543
3244,2022,12,경북,60대,여성,77945
3245,2022,12,경북,70대,여성,16681
3246,2022,12,경북,80대,여성,3015
3247,2022,12,경북,90대이상,여성,623
3248,2022,12,광주,20대,남성,14606
3249,2022,12,광주,30대,남성,63952
3250,2022,12,광주,40대,남성,117268
3251,2022,12,광주,50대,남성,131846
3252,2022,12,광주,60대,남성,88168
3253,2022,12,광주,70대,남성,27185
3254,2022,12,광주,80대,남성,4275
3255,2022,12,광주,90대이상,남성,324
3256,2022,12,광주,전체,법인및사업자,78808
3257,2022,12,광주,20대,여성,9370
3258,2022,12,광주,30대,여성,32941
3259,2022,12,광주,40대,여성,50720
3260,2022,12,광주,50대,여성,56322
3261,2022,12,광주,60대,여성,30654
3262,2022,12,광주,70대,여성,6329
3263,2022,12,광주,80대,여성,1120
3264,2022,12,광주,90대이상,여성,308
3265,2022,12,대구,20대,남성,18664
3266,2022,12,대구,30대,남성,102101
3267,2022,12,대구,40대,남성,189294
3268,2022,12,대구,50대,남성,228517
3269,2022,12,대구,60대,남성,175561
3270,2022,12,대구,70대,남성,56489
3271,2022,12,대구,80대,남성,9357
3272,2022,12,대구,90대이상,남성,770
3273,2022,12,대구,전체,법인및사업자,162120
3274,2022,12,대구,20대,여성,9935
3275,2022,12,대구,30대,여성,41272
3276,2022,12,대구,40대,여성,72344
3277,2022,12,대구,50대,여성,91464
3278,2022,12,대구,60대,여성,56808
3279,2022,12,대구,70대,여성,12720
3280,2022,12,대구,80대,여성,2063
3281,2022,12,대구,90대이상,여성,436
3282,2022,12,대전,20대,남성,13987
3283,2022,12,대전,30대,남성,67350
3284,2022,12,대전,40대,남성,112292
3285,2022,12,대전,50대,남성,132170
3286,2022,12,대전,60대,남성,97987
3287,2022,12,대전,70대,남성,29112
3288,2022,12,대전,80대,남성,4686
3289,2022,12,대전,90대이상,남성,352
3290,2022,12,대전,전체,법인및사업자,71545
3291,2022,12,대전,20대,여성,7844
3292,2022,12,대전,30대,여성,29811
3293,2022,12,대전,40대,여성,46430
3294,2022,12,대전,50대,여성,53483
3295,2022,12,대전,60대,여성,32585
3296,2022,12,대전,70대,여성,6375
3297,2022,12,대전,80대,여성,1247
3298,2022,12,대전,90대이상,여성,301
3299,2022,12,부산,20대,남성,20310
3300,2022,12,부산,30대,남성,117880
3301,2022,12,부산,40대,남성,211497
3302,2022,12,부산,50대,남성,227164
3303,2022,12,부산,60대,남성,205393
3304,2022,12,부산,70대,남성,68137
3305,2022,12,부산,80대,남성,10289
3306,2022,12,부산,90대이상,남성,1049
3307,2022,12,부산,전체,법인및사업자,330871
3308,2022,12,부산,20대,여성,9814
3309,2022,12,부산,30대,여성,46667
3310,2022,12,부산,40대,여성,78785
3311,2022,12,부산,50대,여성,90649
3312,2022,12,부산,60대,여성,63115
3313,2022,12,부산,70대,여성,14190
3314,2022,12,부산,80대,여성,2456
3315,2022,12,부산,90대이상,여성,529
3316,2022,12,서울,20대,남성,39039
3317,2022,12,서울,30대,남성,297173
3318,2022,12,서울,40대,남성,500886
3319,2022,12,서울,50대,남성,535946
3320,2022,12,서울,60대,남성,436431
3321,2022,12,서울,70대,남성,161712
3322,2022,12,서울,80대,남성,30429
3323,2022,12,서울,90대이상,남성,3563
3324,2022,12,서울,전체,법인및사업자,473109
3325,2022,12,서울,20대,여성,20855
3326,2022,12,서울,30대,여성,118679
3327,2022,12,서울,40대,여성,186798
3328,2022,12,서울,50대,여성,200884
3329,2022,12,서울,60대,여성,137592
3330,2022,12,서울,70대,여성,38389
3331,2022,12,서울,80대,여성,7691
3332,2022,12,서울,90대이상,여성,2043
3333,2022,12,세종,20대,남성,2624
3334,2022,12,세종,30대,남성,23121
3335,2022,12,세종,40대,남성,44443
3336,2022,12,세종,50대,남성,34830
3337,2022,12,세종,60대,남성,21130
3338,2022,12,세종,70대,남성,5505
3339,2022,12,세종,80대,남성,835
3340,2022,12,세종,90대이상,남성,49
3341,2022,12,세종,전체,법인및사업자,9912
3342,2022,12,세종,20대,여성,1831
3343,2022,12,세종,30대,여성,11442
3344,2022,12,세종,40대,여성,17138
3345,2022,12,세종,50대,여성,12508
3346,2022,12,세종,60대,여성,6789
